,S1,S2,S3,S4,S5,S6,S7,S8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8
34,113.77447456636585,98.90205330867235,106.25564281408684,100.85030629123764,116.89685869357996,108.77815658947516,100.80888236851747,114.42710442728985,103.78770683803528,101.3959000106479,105.2641019404227,101.53211147566343,101.44626219376251,104.82636567120464,101.2537919664276,103.35813387810111,71.5092212298227,68.05890014454647,72.71078802154408,76.88572727097943,75.02005914526553,73.49254311703298,70.64541251906569,75.79519869858295
35,111.95511556264042,96.74989946938656,103.50239446083263,98.3918527288876,115.31680873415071,105.9797943041511,98.43863659732023,112.66925296848558,103.9729685396872,102.19398260186236,105.39935398472319,102.4582879569377,102.401530384115,105.10975563153966,102.12429625225779,103.53737165159218,66.4139576343252,62.36121355747336,68.00500838818864,72.37848347076459,70.11928142690672,68.99820683876683,65.54941432742514,71.1117163677483
36,115.48003582132242,97.13896429663059,103.7919611335709,99.2778727487792,118.9137727927167,106.55767276004325,99.11983905252994,115.89591700256236,104.27595494734165,102.3490547050598,105.76528950516622,102.82336404254495,102.6519242310555,105.62197931586194,102.22895648621336,103.74186035879492,69.76824267918829,66.80809590831943,73.21086919049952,77.3226171871272,75.5831236162213,74.0060565714553,69.23420388002586,76.34080744546884
37,121.80936449814071,99.52101954358764,105.21695611196637,102.13645112111207,125.49261930295587,108.16670612390213,101.94739099321151,121.78316072415173,103.22037443463016,101.9185478980128,104.74478875312151,102.31763185453886,101.95082619341787,104.54451771496241,101.61066557463884,102.55796938863595,73.7002516278792,72.4037438016685,80.81741023097906,84.1765590972911,83.12802199343717,81.14955841955228,73.56954547580729,83.91168556423524
38,123.04450692207152,100.68635473950908,108.6454723623432,103.86159511111636,126.84685978030407,111.96044786957613,103.4452094017723,123.01923186507194,104.23573316864632,102.16348839810736,105.59520235846294,102.50670883315901,102.35549423658405,105.61246767638384,101.6931412806954,103.47261478619914,81.00076977922997,83.37061097895224,91.10576372190106,93.18632437332847,93.19333119175678,90.60757785319805,81.87101089222355,93.45160410485859
39,133.35610580912993,106.00973681881914,115.99291426170579,110.41344936065832,137.39772804996196,120.23462659820116,109.75953851015929,132.7073367864747,103.25065179804977,101.6746464091887,104.70973761441435,101.9918409082652,101.7053823257329,104.59852191529512,101.21536672120041,102.53504931481949,87.61351263476065,93.47266973052393,103.34252176222955,103.5902837690572,105.30936717755566,101.41843168489784,89.58089721700773,104.91556398221005
40,131.10005028041715,105.07361679817787,120.44332920061228,109.56951973396534,135.02038427598436,124.57286791841257,108.66553449736746,130.54921022140257,103.09441500201872,102.60335510223541,104.50631854571111,102.88602191668106,102.57424624870066,104.44418341773445,102.24638302901377,102.37864655558776,87.20422428102344,92.02487526532137,102.61184299170027,103.071379894012,104.62309663377913,101.09221419751196,88.72707177837727,104.41269387933092
41,141.17595918588492,111.2622898280135,127.10072980614828,118.10803460740395,145.75996947309397,132.2319652882405,116.42487961145943,140.43905481324666,102.9320937583902,102.88813209332106,104.43093060984329,103.22009789864515,102.64863048884709,104.25243649748634,102.4783795101394,102.2901533316958,96.01953100323,106.22777929903827,116.29816165352848,113.48253562816578,116.95593861688224,111.62844019477622,99.44826319274297,117.31788644445696
42,146.88696991455168,113.80937929955485,130.04599205101715,121.77636098706516,151.8380318874675,135.55959455014067,119.77471789257295,146.14293736320948,102.88410223297693,102.53164670710545,104.46884674642901,102.85372956313459,102.22446013416132,104.10462982678509,102.08620407966602,102.19520656338308,95.54201217036564,107.35274974826592,119.02329844033189,115.09259775188364,119.16058060099337,113.21477111703112,99.79730703400223,119.52491408649477
43,142.77171841976764,112.15913738470243,126.89113411189551,119.69830770080708,147.5265822930678,132.08916373002205,117.66757318455863,142.360471249757,103.09121167572953,102.5563894548865,104.85240609224468,102.88522790904337,102.20083863094612,104.33671827693311,102.16165969479195,102.47134307005147,91.1998520315138,99.99868065108654,111.16755576121456,108.69307636299848,112.15396861684776,107.05507896765086,94.04115904204204,111.88686600627224
44,135.1237845722203,106.69978040624984,120.38307658522423,112.758590874494,139.32323427524392,125.0586451345613,110.57871209097866,134.55917456033222,103.30579052577585,102.74266557766168,105.09610207297965,102.95821721675765,102.31603885231908,104.5449995669175,102.31594476073248,102.77343740507877,76.94479716581355,78.41818903502359,86.63542227854599,88.20334181606903,89.82882821973897,87.35969301386967,75.65593046847474,87.81391362552709
45,130.7500763255641,104.72419400887863,117.92484858126862,110.48404903491631,134.87349508006196,122.2906288838125,108.18758160938545,130.5322501824047,103.26277998532076,103.03729318012371,105.06133402487605,103.12939217010326,102.3523575907389,104.46992166125048,102.60515958345393,102.7467377980838,80.81074334198671,83.79698048798453,91.19912343855728,91.60545010614824,93.76352480384872,90.446621465393,80.56904395799947,92.06530573045215
46,120.66466654477078,98.7126113735845,109.35904247125879,102.59950713479937,124.01118598428423,112.7899380304693,100.16983092742892,120.3660972344618,103.63727224692082,103.72006120648615,105.495882515338,103.64195540127449,102.91496339942458,105.02513642002104,103.1480229801387,103.2796922728608,75.30578276635555,75.66637892462757,82.55923736777255,84.83164963320439,86.49467754324031,84.23006301517054,73.66599686387177,84.2276092671663
47,115.8082373234696,95.44261292811301,106.07474606840744,98.8658570159172,118.90183440129739,109.04735981104851,96.36006052766943,115.73033178922064,103.77812788563324,104.57629701689615,105.79578074804371,104.38124437341492,103.85415782557816,105.38218389967054,103.93392877870716,103.68039448279193,75.8991826212373,77.00557055210483,85.79675350810525,87.47266885457384,89.50622176190714,86.80548279365213,74.73426195813124,87.2485911280632
48,113.93351690375655,93.20572788470854,106.65468346258636,96.26681731077684,116.94136352406343,109.46196160037618,93.75232065363785,113.7649972640982,103.70538452795202,104.84828859386946,105.8855857482048,104.45684845284214,103.87965380840993,105.40073347807116,104.01170316800713,103.73590104056,73.75716474883549,74.83173051523819,85.10166585890848,86.90815819299593,88.96631873015042,86.29966784880669,72.58713121951382,86.75040308924333
49,121.1482479244248,99.17496909487915,114.46180725085553,103.5344446131228,124.965277364007,118.49721276858537,100.49917137246435,121.17828900923836,103.6271848487052,104.30774958998433,105.98677360846727,103.82789107944464,103.21890032629993,105.23838560481664,103.43059445086055,103.76537286756084,77.62891570564602,80.04388595429734,91.97676077008131,92.22531788365379,95.06545046729063,91.88915228150731,77.33619318990145,93.0630476355756
50,120.45667765656485,98.29872917101649,111.49726208469791,102.31714619142129,124.421712865233,115.19687386380909,99.43225694165493,120.4114830377575,103.97472459056056,104.50991658294187,106.50990613600142,104.05429057329384,103.54682457094492,105.77695153920028,103.53197000846386,104.37773958446623,75.37146404966704,76.45243709346401,86.94847306821795,88.01799986800097,90.30479963566731,87.57461410638109,74.21947678659367,88.12812309146497
51,124.91608557961227,100.95745615520308,115.99763088894302,105.75065251749432,129.38145546872414,120.4836228735829,102.57395562331864,125.05625517354729,104.50181851662113,104.37601548231024,106.92463106283998,103.9530556467678,103.473436380773,106.25174330410154,103.41893875054909,104.92866519369257,80.38091847774001,84.10943421783625,96.08961189373892,95.02367650136124,98.65780536849348,95.01607420494862,81.28857892110587,96.59093721448092
52,130.419917527662,102.59312191981738,117.12255014289492,107.96151692138424,135.20109838918765,122.13506746542916,104.74883422393506,130.33588636733066,104.544696025552,103.2502514308231,106.84732442717771,102.91211413059393,102.43600885833632,106.18642631374651,102.28806170613113,104.90011656603716,78.54972097830208,81.41940310041613,92.66327319019808,92.1239272794572,95.4192586782419,91.99303690579436,78.8319571693373,93.33995003926051
53,132.81014762313623,104.7148878215998,121.32381249682314,110.91366429707656,137.93595567895372,127.02618644961235,107.51680490701881,132.90812901266594,104.18260644935964,103.16550721289627,106.39701925299713,102.7504673257907,102.133156745368,105.66442566259306,102.16415232015841,104.3681721817315,79.72893835739892,83.06781130739948,93.59292546230951,92.60480018095562,96.24467258012243,92.53502660878848,80.39415760757521,94.17758527024736
54,134.80731936516509,105.74221388505308,121.9315685709268,112.19539342417632,139.94021827771792,127.675874775448,108.68633800834637,134.76255563581458,104.77831000324404,104.13128532036909,106.95033628512488,103.67742625175696,103.24718384898877,106.35408146937095,103.07034451436922,105.20066596994845,77.10160234868931,78.2016636088237,87.216741546399,88.29196353125687,90.4258240025192,87.44793966172337,76.20638722087459,88.41297028218906
55,130.9706581233047,106.01855361410736,118.94207863465871,112.19240043594921,136.06159486509273,124.24698843535828,108.73259821936688,131.2581280829544,104.7535188881792,104.5683081078648,106.99186252855124,104.09932050812328,103.66901576042049,106.32693457951565,103.34575310669248,105.26374347718796,77.05382785082135,77.91435136019109,85.71536684815122,86.98960020367315,88.95477929536854,85.99387462254525,75.8730048551638,86.87882270098021
56,137.53356660236756,108.91161225714035,123.76557166093608,116.11861801310258,142.48225972008362,129.9602253797796,112.4570585966449,137.5743288172139,105.254765333788,105.7007995598279,107.45329098236564,105.17867589014587,104.96620688582183,107.04824911557054,104.35279464366086,105.94510981993125,80.65226723916953,85.35659039641294,93.92662479913744,92.58599817556677,96.63368137832035,92.54616424569052,82.23196988870534,94.47780506508622
57,137.759136494234,107.332995047729,121.67851140155636,113.87262018157936,142.6741322815761,127.48109868770149,110.43187055692344,137.47077250216572,105.9365115189312,107.0812062791902,108.02531123064622,106.57342047149193,106.6820597917395,108.13052750165872,105.59447707477008,107.08803679551436,77.21432543512455,78.40564179352559,85.28878647209268,86.36368543224168,88.2936017209883,85.37503565202509,75.74640601338096,86.55130338216345
58,136.04726702244758,107.32771486084336,120.53863606358442,113.76389986043782,140.78840403568316,126.36352771540804,110.40180709591206,136.10933725395142,105.83690186869009,107.7358569259577,107.78364979993013,107.18747727130005,107.42351437056463,108.15248137027838,106.32331078463258,107.0797626340861,73.88061824569606,72.62441316624606,80.5480614135587,83.38673712280877,83.72710322470628,81.42203848092778,70.67452343769277,82.06676368183335
59,132.75166190010532,104.42360528599946,116.66238770325495,109.71286076361059,137.58678078580422,121.50264275790943,106.64870729387528,133.00255479823184,106.58454410432093,108.025519442573,108.48378182668894,107.55396649336257,108.2690468658293,109.28848619955693,106.64304852038204,108.2288119644765,69.41148590911085,64.24828276453111,70.14123868182782,75.31866113734175,73.05129407411457,72.31675133301869,63.508715286690865,71.70332563737584
60,129.48149275041888,103.4075276018937,114.9619764512147,108.21138323921781,134.20747432952723,119.80219854434785,105.24777341767496,130.1363889985353,107.76512981820237,109.5236555083694,109.62001162727877,109.1631124851825,110.33516546143271,110.84182736496099,108.15709299493149,109.61078312028324,71.47947466536473,67.25752095860095,71.21313852924648,75.60149728147604,74.03573802311467,72.92960237271437,66.09187903496986,72.5874327510774
61,129.36682430237815,103.94398455237864,114.8340920412407,108.65527436552969,133.86161146105948,119.88909873322216,105.6897789461508,130.00966759515921,107.65062981540648,109.19970153845209,109.45748824225625,108.72493371811187,109.90081727274679,110.52699524599876,107.83044716227032,109.17579404851101,69.95287256378937,64.55866972114357,69.69592144917198,74.97966136497601,72.45330823080533,71.81731707828965,63.75490146026043,71.10298832966986
62,127.66082663224718,101.77470087169571,113.12094628882576,106.06595660829174,132.01599510146164,117.82225704025869,103.15417131034792,128.39472963680618,107.27669687587827,107.59055561062279,109.08871117533138,107.04021956782542,107.99400625593417,110.0576578941141,106.0125882516318,108.6284948172922,70.0801298858522,65.2847797423856,72.38961549952406,77.55903256515836,75.23784547474145,74.36089650614916,64.43117778009602,73.8684250869004
63,124.25779811242944,98.13873225896057,107.3680733575811,101.48670954620766,128.4500964553166,111.15995478738995,98.81273763131279,125.07829735795693,108.27090859873726,107.8846139218774,110.17492698149569,107.40757869634628,108.68370681866269,111.38997289047194,106.16826193180118,109.97800079079352,67.15827639686087,59.945173858690005,67.05401807105078,73.3884273058804,69.91302044871884,69.60727907565295,59.943466836948005,68.37383964052799
64,121.65072792098302,98.30490746847576,105.80746405336978,101.26476057203872,125.76562422561396,109.29351117781843,98.62371721274599,122.85718283754413,107.711682263049,108.11426198053199,109.60680297451542,107.44306414197945,108.50097228363623,110.68064317223208,106.20129424995156,109.15379932229679,65.51454471544561,56.78150856551496,63.91634439670823,70.73434524884672,66.97636450236587,66.8052273274485,57.26620782422168,65.22137398619866
65,122.00759317218935,96.66097872839147,105.15728383276414,99.17611833730051,126.21487842360624,108.42897877203623,96.6177898392438,123.15263978903496,109.1154323331488,109.51943278898216,111.0264518661593,109.06529938093763,110.4603693781965,112.29625083208349,107.62817707706287,110.79177654499392,63.993584024106816,53.59780453881806,60.626415169488325,68.22582000007381,63.97770510485653,63.83490441792457,54.5994849591389,62.03735846766427
66,119.18303526053766,96.33553674645752,106.90857873412749,98.60197472454965,123.50331279661506,110.05439916195938,96.05038031839716,120.76527671657314,109.68352892133886,109.68219499077813,111.57751157237988,109.54496848320755,111.33779104932579,113.23230814644378,107.87866402691273,111.65200775260179,68.39110645374271,61.76946383423017,69.29852533468903,75.51821446524715,72.54121055867878,72.13343311510219,61.54147301443216,70.97625639464655
67,117.876837520493,95.15608049294626,108.06567395985547,96.89734866744443,122.32433813984316,111.04167792839537,94.4586464101443,119.66552653731677,109.10530516262476,109.58840696404009,110.82698015553187,109.54517730595309,111.07039001391554,112.42435843934051,107.81918486719047,110.60142919226548,70.22942966944223,64.63173467976301,72.26072571175617,78.13792221791229,75.46257466441206,74.93872175780275,64.04046228793842,74.06170402187551
68,116.72052931532829,94.67584721003428,106.82637736634148,95.7914806437968,121.07997224559207,109.50497877250412,93.48974967129364,118.59769173477684,110.12962888972963,109.98294697911741,111.53295644817513,110.3104590888045,112.75058434468392,113.66795625935845,108.71240269860606,111.97006744841585,68.52468823730389,61.047654297916786,68.78205648293405,75.69382862255478,72.45205054284752,71.81124630889174,61.0427040522075,70.77362867225723
69,119.47061933686967,95.02406881460449,107.64926812272894,96.42298082566697,123.80607758756705,110.46054482990728,94.12430221048884,121.1207416542424,109.21880582767255,109.24735029480148,110.43203630910564,109.57584936761913,111.47023534918932,112.33877526282818,107.8928397352884,110.50454131169927,68.63592694156908,61.65503119095425,68.86378198097431,75.44838887504216,72.30786366250436,71.81320166271337,61.52124456272886,70.65672780669159
70,117.80302712479192,94.65709987202422,105.3847958188028,95.76934460266344,122.22039441173187,108.01495830292778,93.57494264562989,119.80216544457492,108.8333591984697,108.87756169375184,109.98001068411793,109.21980607032835,110.64059111671898,111.6418103131646,107.29266659450408,109.640705833542,73.16497243771288,69.06927469129607,75.10074961733281,80.23232822895598,77.79216584865794,77.94809086833385,68.14788802404061,76.54680914261094
71,115.59388092651959,93.5572945057022,102.29962991901256,94.13279078313995,120.24101114666372,104.63500556477169,92.06928182930893,117.91287135122231,109.32118724164646,108.46706950375292,110.38495306691513,109.01617688976,110.5871584739522,112.22183283601747,106.90483764392044,110.19975861883921,72.69472877974862,67.81261690519355,72.08317562162229,77.23220585762894,74.81734774346548,74.92531803926234,67.01798272068329,73.40977267265468
